LoyaltyID,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Population,Total Revenue,Satisfaction Score,Customer Status,Churn Value,Churn Score,Churn Category,Churn Reason
113919,1794-SWWKL,No,Yes,Yes,15,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),59.65,867.1,Male,22,Yes,No,Yes,Yes,2,Dorris,96023,41.949216,-122.050062,1162,1199.85,4,Stayed,0,75,0,0
286882,6166-YIPFO,No,Yes,No,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,64.7,4746.05,Male,33,No,No,Yes,No,0,Douglas City,96024,40.586588,-122.903677,960,4886.05,3,Stayed,0,36,0,0
834759,7016-BPGEU,No,No,No,29,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),25.1,712.85,Female,53,No,No,No,No,0,Dunsmuir,96025,41.212695,-122.392067,2602,712.85,1,Churned,1,81,Competitor,Competitor offered higher download speeds
742492,6876-ADESB,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,48.95,48.95,Male,22,Yes,No,No,Yes,2,Etna,96027,41.405193,-123.008567,2156,83.35,1,Churned,1,65,Competitor,Competitor offered higher download speeds
324538,9332-GYWLO,No,Yes,Yes,6,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.85,355.1,Female,23,Yes,No,Yes,Yes,2,Fall River Mills,96028,41.017282,-121.468945,1902,496.97,3,Stayed,0,80,0,0
140432,1963-SVUCV,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,45.3,45.3,Male,59,No,No,No,No,0,Flournoy,96029,39.84784,-122.544556,84,103.67,2,Churned,1,78,Competitor,Competitor offered higher download speeds
810528,4184-VODJZ,No,Yes,Yes,63,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,91.35,5764.7,Male,62,No,No,Yes,Yes,2,Forks Of Salmon,96031,41.232128,-123.194748,170,8808.98,4,Stayed,0,47,0,0
347380,0220-EBGCE,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,Male,58,No,No,No,No,0,Escondido,92027,33.141265,-116.967221,48690,195.58,1,Churned,1,67,Competitor,Competitor made better offer
911188,1092-WPIVQ,No,Yes,Yes,18,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.1,428.45,Female,33,No,No,Yes,Yes,1,French Gulch,96033,40.740138,-122.587476,373,1125.96,4,Stayed,0,55,0,0
988839,7233-IOQNP,No,Yes,No,43,No,No phone service,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),34,1505.35,Female,34,No,No,Yes,No,0,Gazelle,96034,41.411315,-122.697236,392,1456.13,3,Stayed,0,74,0,0
360730,2834-JKOOW,No,No,No,15,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Mailed check,45.9,693.45,Female,60,No,No,No,No,0,Gerber,96035,40.03194,-122.176023,3357,677.18,3,Stayed,0,51,0,0
281979,2754-VDLTR,No,No,Yes,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.2,930.4,Male,54,No,No,No,No,0,Greenview,96037,41.528541,-122.955018,295,1286.7,2,Churned,1,69,Competitor,Competitor offered more data
364402,2400-FEQME,No,Yes,Yes,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,1177.95,Male,57,No,No,Yes,Yes,3,Grenada,96038,41.599978,-122.539381,616,3423.82,5,Stayed,0,25,0,0
663672,3190-XFANI,No,No,Yes,49,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),100.6,5069.65,Male,42,No,No,No,No,0,Happy Camp,96039,41.831901,-123.487478,1294,5999.18,2,Churned,1,82,Competitor,Competitor offered more data
848983,7551-DACSP,No,Yes,Yes,6,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.3,324.25,Male,49,No,No,Yes,Yes,1,Hat Creek,96040,40.789799,-121.474529,397,335.41,2,Churned,1,91,Competitor,Competitor made better offer
911372,4957-SREEC,No,Yes,Yes,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.35,1458.1,Male,38,No,No,Yes,Yes,1,Fallbrook,92028,33.362575,-117.299644,42239,3647.26,5,Stayed,0,69,0,0
890395,7235-NXZCP,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.85,156.4,Male,79,No,Yes,No,No,0,Hornbrook,96044,41.962127,-122.527696,1026,247.22,2,Churned,1,84,Competitor,Competitor made better offer
469022,0230-UBYPQ,Yes,Yes,No,63,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),36.1,2298.9,Male,76,No,Yes,Yes,No,0,Hyampom,96046,40.648024,-123.465088,268,2298.9,3,Stayed,0,48,0,0
977853,4923-ADWXJ,No,No,No,25,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.8,1679.65,Female,33,No,No,No,No,0,Igo,96047,40.524535,-122.647172,911,1680.86,5,Stayed,0,66,0,0
240590,1763-KUAAW,Yes,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.35,369.6,Female,77,No,Yes,No,No,0,Junction City,96048,40.913192,-123.06597,734,1045.14,4,Stayed,0,30,0,0
667163,1104-TNLZA,Yes,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,105.8,2998,Male,67,No,Yes,Yes,No,0,Klamath River,96050,41.816595,-122.948287,482,3679.8,3,Stayed,0,73,0,0
864324,5195-KPUNQ,Yes,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,96.75,5206.55,Female,72,No,Yes,No,No,0,Lakehead,96051,40.883853,-122.418258,1236,7039.29,4,Stayed,0,58,0,0
653093,0520-FDVVT,No,No,No,35,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.35,3626.1,Male,26,Yes,No,No,No,0,Lewiston,96052,40.704293,-122.803899,1845,5020.5,3,Churned,1,80,Price,Price too high
417586,3439-GVUSX,No,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,24.4,24.4,Male,45,No,No,No,No,0,Lookout,96054,41.280478,-121.160249,386,24.4,3,Joined,0,80,0,0
440511,1444-VVSGW,No,Yes,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.65,7968.85,Male,51,No,No,Yes,No,0,Los Molinos,96055,40.059385,-122.091481,3756,9180.75,2,Churned,1,91,Dissatisfaction,Product dissatisfaction
875483,5712-PTIWW,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,79.85,152.45,Male,46,No,No,No,No,0,Mcarthur,96056,41.10831,-121.360362,1554,184.73,2,Churned,1,91,Dissatisfaction,Service dissatisfaction
428376,5949-HGVJL,No,Yes,No,26,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.05,1959.5,Female,35,No,No,Yes,No,0,Mccloud,96057,41.251322,-122.105209,1586,2567.97,5,Stayed,0,46,0,0
142581,5203-XEHAX,No,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,64.35,2053.05,Female,55,No,No,No,No,0,Macdoel,96058,41.769709,-121.92063,816,3555.7,3,Stayed,0,48,0,0
782318,1635-HDGFT,No,No,Yes,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.5,398.55,Female,29,Yes,No,No,Yes,1,Manton,96059,40.426679,-121.850421,598,1048.03,4,Stayed,0,69,0,0
393130,3315-TOTBP,No,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,76,1130.85,Male,29,Yes,No,No,No,0,Mill Creek,96061,40.331975,-121.460674,78,1803.75,1,Churned,1,74,Dissatisfaction,Lack of self-service on Website
428192,8050-XGRVL,No,Yes,Yes,62,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),54.75,3425.35,Female,22,Yes,No,Yes,Yes,3,Millville,96062,40.531257,-122.148139,830,5457.89,4,Stayed,0,71,0,0
547106,6661-HBGWL,Yes,No,No,42,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),104.75,4323.45,Female,69,No,Yes,No,No,0,Mineral,96063,40.408796,-121.579609,124,5004.69,1,Churned,1,79,Dissatisfaction,Network reliability
983712,1518-VOWAV,No,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,74.65,703.55,Female,31,No,No,No,No,0,Fallbrook,92028,33.362575,-117.299644,42239,1031.42,1,Churned,1,90,Competitor,Competitor made better offer
418016,9828-QHFBK,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,51.15,1275.7,Male,60,No,No,No,No,0,Montgomery Creek,96065,40.877552,-121.885884,431,2090.98,3,Stayed,0,35,0,0
382916,3908-MKIMJ,Yes,Yes,No,68,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,41.95,2965.75,Male,79,No,Yes,Yes,No,0,Mount Shasta,96067,41.33832,-122.290756,7309,2965.75,3,Stayed,0,34,0,0
616920,5012-YSPJJ,No,Yes,Yes,31,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,54.35,1647,Male,20,Yes,No,Yes,Yes,1,Nubieber,96068,41.082472,-121.195215,240,2423.24,3,Stayed,0,41,0,0
576957,5909-ECHUI,No,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.25,56.25,Female,49,No,No,No,No,0,Oak Run,96069,40.689243,-122.037023,829,82.39,1,Churned,1,71,Price,Lack of affordable download/upload speed
986880,1309-BXVOQ,No,Yes,No,21,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.1,2249.95,Male,27,Yes,No,Yes,No,0,Old Station,96071,40.656287,-121.428965,182,2708.38,1,Churned,1,69,Price,Long distance charges
474383,6728-VOIFY,No,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,96,6109.75,Female,20,Yes,No,Yes,No,0,Palo Cedro,96073,40.582399,-122.195512,4931,7431.88,3,Stayed,0,80,0,0
896755,9317-WZPGV,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),79.75,159.4,Female,74,No,Yes,No,No,0,Paskenta,96074,39.884395,-122.587513,263,248.66,3,Churned,1,77,Price,Extra data charges
837866,4891-NLUBA,No,Yes,Yes,61,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),61.45,3751.15,Female,46,No,No,Yes,Yes,3,Paynes Creek,96075,40.343213,-121.815412,433,3751.15,3,Stayed,0,20,0,0
331452,2856-HYAPG,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,68.65,68.65,Female,62,No,No,No,No,0,Platina,96076,40.367964,-122.937379,215,81.05,2,Churned,1,91,Price,Price too high
456280,8969-PRHFK,No,No,No,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.65,411.25,Male,32,No,No,No,No,0,Red Bluff,96080,40.186772,-122.388361,26438,436.81,3,Stayed,0,32,0,0
737477,0661-KQHNK,No,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19,105.5,Female,38,No,No,Yes,Yes,3,Round Mountain,96084,40.923558,-122.059933,459,285.56,5,Stayed,0,46,0,0
517730,8709-KRDVL,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100,3320.6,Female,44,No,No,No,No,0,Scott Bar,96085,41.737962,-123.07557,88,3867.41,5,Stayed,0,76,0,0
248938,4488-PSYCG,No,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.25,327.45,Male,24,Yes,No,No,No,0,Seiad Valley,96086,41.924174,-123.260788,332,664.09,1,Churned,1,83,Price,Long distance charges
170083,1427-VERSM,No,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,Female,62,No,No,Yes,No,0,Shasta,96087,40.617614,-122.512861,528,6061.5,4,Stayed,0,44,0,0
825665,9801-NOSHQ,No,No,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.8,465.45,Male,50,No,No,No,Yes,3,Shingletown,96088,40.497441,-121.827524,4231,493.05,3,Stayed,0,49,0,0
811631,6339-YPSAH,No,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,73.8,704.3,Male,54,No,No,No,No,0,Tehama,96090,40.021787,-122.127576,405,770.95,3,Stayed,0,52,0,0
660768,3621-CEOVK,Yes,Yes,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,1369.8,Female,71,No,Yes,Yes,No,0,Trinity Center,96091,41.081847,-122.700545,734,2027.94,1,Churned,1,90,Dissatisfaction,Service dissatisfaction
300010,6906-ANDWJ,No,Yes,Yes,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.9,1107.25,Male,39,No,No,Yes,No,0,Vina,96092,39.955164,-122.018567,439,1626.7,2,Churned,1,90,Dissatisfaction,Lack of self-service on Website
627806,2159-TURXX,No,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,95.55,Male,26,Yes,No,No,No,0,Weaverville,96093,40.759401,-122.939337,3749,206.35,4,Stayed,0,51,0,0
644210,1548-FEHVL,No,Yes,No,61,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.2,6375.2,Male,40,No,No,Yes,No,0,Weed,96094,41.465121,-122.380947,5896,8062.46,4,Stayed,0,74,0,0
174302,3795-CAWEX,No,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),116.55,8152.3,Male,21,Yes,No,Yes,Yes,2,Whitmore,96096,40.637105,-121.906949,843,11006.2,3,Stayed,0,40,0,0
965006,6215-NQCPY,No,No,No,15,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,1566.75,Male,53,No,No,No,No,0,Yreka,96097,41.764869,-122.671316,9538,1718.55,3,Stayed,0,60,0,0
446468,5647-URDKA,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,130.25,Male,27,Yes,No,Yes,Yes,1,Alturas,96101,41.468877,-120.54229,5096,222.81,4,Stayed,0,29,0,0
896573,2229-DPMBI,No,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.5,162.15,Female,19,Yes,No,Yes,Yes,2,Blairsden Graeagle,96103,39.783747,-120.661032,1839,267.83,5,Stayed,0,58,0,0
244296,9626-WEQRM,No,No,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,29.15,110.05,Female,53,No,No,No,No,0,Cedarville,96104,41.505916,-120.152505,857,120.05,4,Stayed,0,78,0,0
383898,2188-SXWVT,No,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,55,1885.15,Female,31,No,No,No,No,0,Chilcoot,96105,39.872961,-120.198876,650,3352.93,4,Stayed,0,46,0,0
435945,6258-PVZWJ,No,Yes,No,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6302.85,Male,38,No,No,Yes,No,0,Clio,96106,39.745805,-120.580882,88,7107.29,4,Stayed,0,69,0,0
958942,1094-BKOSX,No,Yes,Yes,45,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),51,2264.5,Female,52,No,No,Yes,Yes,2,Coleville,96107,38.42528,-119.475741,1332,2264.5,4,Stayed,0,22,0,0
860116,6969-MVBAI,Yes,No,No,9,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,90.1,816.8,Female,66,No,Yes,No,No,0,Davis Creek,96108,41.750354,-120.403885,104,1176.8,5,Stayed,0,48,0,0
883574,2978-XXSOG,No,No,No,22,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,59.05,1253.5,Female,33,No,No,No,No,0,Doyle,96109,40.012675,-120.101857,1177,1974,4,Stayed,0,47,0,0
683641,2342-CKIAO,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.3,41.2,Female,39,No,No,No,No,0,Eagleville,96110,41.280341,-120.150381,132,66.56,5,Joined,0,24,0,0
752331,6953-PBDIN,No,Yes,No,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.95,5265.55,Male,50,No,No,Yes,No,0,Fort Bidwell,96112,41.932207,-120.135941,231,8026.15,4,Stayed,0,70,0,0
172503,3898-BSJYF,No,No,Yes,10,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),73.55,693.3,Female,23,Yes,No,No,Yes,1,Herlong,96113,40.198234,-120.18089,946,835.7,3,Stayed,0,29,0,0
563020,3938-YFPXD,No,No,No,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.3,5997.1,Male,55,No,No,No,No,0,Janesville,96114,40.294034,-120.512622,3093,8087.26,4,Stayed,0,35,0,0
932323,7696-AMHOD,No,Yes,Yes,49,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78,3824.2,Female,23,Yes,No,Yes,Yes,1,Fallbrook,92028,33.362575,-117.299644,42239,4268.63,5,Stayed,0,69,0,0
123552,2453-SAFNS,Yes,No,No,54,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,No,Mailed check,72.1,3886.05,Female,68,No,Yes,No,No,0,Likely,96116,41.266008,-120.490731,277,6339.27,5,Stayed,0,47,0,0
919832,9558-IHEZX,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),106.75,7283.25,Female,57,No,No,No,No,0,Litchfield,96117,40.507272,-120.338228,385,7491.28,3,Stayed,0,32,0,0
389632,9617-UDPEU,No,No,No,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.25,412.55,Female,50,No,No,No,No,0,Loyalton,96118,39.637471,-120.226338,1822,1191.35,3,Stayed,0,52,0,0
572664,6340-DACFT,No,Yes,Yes,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.55,1070.25,Female,37,No,No,Yes,Yes,3,Madeline,96119,41.042003,-120.506086,85,1576.75,4,Stayed,0,34,0,0
819521,4955-VCWBI,No,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20,817.95,Female,51,No,No,Yes,Yes,2,Markleeville,96120,38.735789,-119.85798,957,2331.55,5,Stayed,0,76,0,0
560880,6813-GZQCG,No,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.65,1171.3,Female,21,Yes,No,Yes,Yes,1,Milford,96121,40.181279,-120.392967,481,2861.95,3,Stayed,0,63,0,0
249723,7426-GSWPO,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.5,6548.65,Male,78,No,Yes,No,No,0,Portola,96122,39.786755,-120.445626,4236,7777.45,3,Stayed,0,63,0,0
585271,3389-KTRXV,No,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,23.85,625.65,Female,61,No,No,Yes,Yes,3,Ravendale,96123,40.845738,-120.322219,61,789.18,5,Stayed,0,78,0,0
280505,3118-UHVVQ,No,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.8,1911.5,Female,41,No,No,Yes,No,0,Calpine,96124,39.672813,-120.456699,322,3075.66,4,Stayed,0,21,0,0
137676,1031-IIDEO,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.85,70.85,Female,51,No,No,No,No,0,Sierra City,96125,39.600599,-120.636358,348,97.9,3,Churned,1,72,Dissatisfaction,Network reliability
633627,5832-XKAES,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.8,134.7,Male,56,No,No,No,No,0,Sierraville,96126,39.559709,-120.345639,227,210.14,1,Churned,1,74,Other,Don't know
244132,3205-MXZRA,No,No,No,26,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (automatic),59.45,1507,Male,47,No,No,No,No,0,Standish,96128,40.346634,-120.386422,408,1591.76,4,Stayed,0,41,0,0
867673,4701-AHWMW,No,Yes,No,55,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.55,2978.3,Male,30,No,No,Yes,No,0,Susanville,96130,40.559177,-120.612113,19440,3028.3,1,Churned,1,69,Attitude,Attitude of service provider
453035,8317-BVKSO,No,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.05,299.3,Male,27,Yes,No,No,No,0,Termo,96132,41.027281,-120.669427,72,427.96,5,Stayed,0,32,0,0
842835,5702-KVQRD,No,Yes,No,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,82.55,5832.65,Male,34,No,No,Yes,No,0,Topaz,96133,38.636052,-119.489162,116,7835.56,3,Stayed,0,68,0,0
460900,0083-PIVIK,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,Male,25,Yes,No,No,No,0,Tulelake,96134,41.813521,-121.492666,2595,5958.91,3,Stayed,0,67,0,0
736813,9210-IAHGH,No,No,No,7,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),70.75,450.8,Female,57,No,No,No,No,0,Wendel,96136,40.345949,-120.081187,162,614.25,1,Churned,1,84,Attitude,Attitude of support person
357457,6169-PGNCD,No,No,No,57,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),74.3,4166.35,Female,61,No,No,No,No,0,Westwood,96137,40.271535,-121.018087,4158,4534,4,Stayed,0,54,0,0
894652,0023-XUOPT,No,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,94.1,1215.6,Female,26,Yes,No,Yes,No,0,Carnelian Bay,96140,39.227434,-120.091806,1943,1781.88,1,Churned,1,75,Other,Don't know
443192,4592-IWTJI,No,Yes,Yes,3,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),29.7,91.7,Female,46,No,No,Yes,Yes,2,Homewood,96141,39.117018,-120.212535,858,91.7,1,Churned,1,84,Attitude,Attitude of support person
105225,4909-JOUPP,Yes,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),109.7,7898.45,Male,76,No,Yes,Yes,No,0,Tahoma,96142,39.061227,-120.179546,1291,9895.73,4,Stayed,0,32,0,0
125997,4657-FWVFY,No,Yes,Yes,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.35,3915.4,Female,51,No,No,Yes,Yes,2,Kings Beach,96143,39.246654,-120.029273,4806,5092.2,5,Stayed,0,52,0,0
834523,2257-BOVXD,No,Yes,No,14,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),66.6,979.5,Male,48,No,No,Yes,No,0,Tahoe City,96145,39.178337,-120.162806,4002,1289.46,3,Stayed,0,36,0,0
349343,7729-JTEEC,No,Yes,Yes,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.5,90.05,Male,33,No,No,Yes,Yes,1,Olympic Valley,96146,39.191797,-120.212401,942,151.79,5,Joined,0,49,0,0
